Subject;trial_id;condition_id;object_number;duration;distance;hit_try;letter;input_letters;right_letters;levensthein_distance;buchstabe_1;buchstabe_2;buchstabe_3;buchstabe_4;buchstabe_5;buchstabe_6;buchstabe_7
12;7;2;7;1.43335;-108;1;B;CCDCAAB;CCBCAAB;1;1;1;0;1;1;1;1
12;8;2;1;2.233154;144;1;B;;B;;;;;;;;
12;8;2;2;1.322266;-126;1;C;;BC;;;;;;;;
12;8;2;3;3.066406;-162;1;C;;BCC;;;;;;;;
12;8;2;4;3.032471;144;1;B;;BCCB;;;;;;;;
12;8;2;5;2.35498;-180;1;D;;BCCBD;;;;;;;;
12;8;2;6;1.466797;-108;1;A;;BCCBDA;;;;;;;;
12;8;2;7;0.5664063;36;1;C;BCBACBC;BCCBDAC;4;1;1;0;0;0;0;1
12;9;2;1;1.644043;90;1;C;;C;;;;;;;;
12;9;2;2;2.078125;144;1;C;;CC;;;;;;;;
12;9;2;3;1.510986;-126;1;A;;CCA;;;;;;;;
12;9;2;4;1.23291;-90;1;D;;CCAD;;;;;;;;
12;9;2;5;2.567139;-126;2;C;;CCADC;;;;;;;;
12;9;2;6;1.545166;108;1;B;;CCADCB;;;;;;;;
12;9;2;7;2.783203;180;1;A;CCDDCBA;CCADCBA;1;1;1;0;1;1;1;1
12;10;2;1;1.855225;-144;1;C;;C;;;;;;;;
12;10;2;2;6.150879;-126;2;D;;CD;;;;;;;;
12;10;2;3;1.510498;-144;1;B;;CDB;;;;;;;;
12;10;2;4;1.300049;-108;1;B;;CDBB;;;;;;;;
12;10;2;5;2.951172;-162;2;B;;CDBBB;;;;;;;;
12;10;2;6;3.755615;108;3;D;;CDBBBD;;;;;;;;
12;10;2;7;0.8388672;54;1;A;CCBDBAC;CDBBBDA;4;1;0;1;0;1;0;0
12;1;3;1;3.432861;108;1;C;;C;;;;;;;;
12;1;3;2;2.378174;-162;1;B;;CB;;;;;;;;
12;1;3;3;1.966064;162;1;B;;CBB;;;;;;;;
12;1;3;4;6.326904;144;1;B;;CBBB;;;;;;;;
12;1;3;5;2.194824;162;1;C;;CBBBC;;;;;;;;
12;1;3;6;1.466797;-126;1;C;;CBBBCC;;;;;;;;
12;1;3;7;2.644775;144;1;B;CBBBCCB;CBBBCCB;0;1;1;1;1;1;1;1
12;2;3;1;1.588379;126;1;B;;B;;;;;;;;
12;2;3;2;1.522217;144;1;C;;BC;;;;;;;;
12;2;3;3;2.066895;162;1;B;;BCB;;;;;;;;
12;2;3;4;2.577637;162;1;C;;BCBC;;;;;;;;
12;2;3;5;1.844238;-180;1;A;;BCBCA;;;;;;;;
12;2;3;6;1.489258;-108;1;C;;BCBCAC;;;;;;;;
12;2;3;7;1.567383;-108;1;D;BCBCACD;BCBCACD;0;1;1;1;1;1;1;1
12;3;3;1;1.355225;108;1;D;;D;;;;;;;;
12;3;3;2;2.72168;126;1;B;;DB;;;;;;;;
12;3;3;3;1.355713;54;2;D;;DBD;;;;;;;;
12;3;3;4;7.333252;144;1;D;;DBDD;;;;;;;;
12;3;3;5;4.117188;-90;3;C;;DBDDC;;;;;;;;
12;3;3;6;3.489258;108;1;C;;DBDDCC;;;;;;;;
12;3;3;7;2.43335;-144;1;D;DBDBCCD;DBDDCCD;1;1;1;1;0;1;1;1
12;4;3;1;1.543701;-162;1;A;;A;;;;;;;;
12;4;3;2;3.160645;144;1;B;;AB;;;;;;;;
12;4;3;3;2.854736;108;1;B;;ABB;;;;;;;;
12;4;3;4;3.244385;-108;1;C;;ABBC;;;;;;;;
12;4;3;5;2.151123;-180;1;B;;ABBCB;;;;;;;;
12;4;3;6;4.564697;180;2;D;;ABBCBD;;;;;;;;
12;4;3;7;5.143555;-108;2;A;ABBCBDA;ABBCBDA;0;1;1;1;1;1;1;1
12;5;3;1;2.021973;-180;1;B;;B;;;;;;;;
12;5;3;2;1.605713;-162;1;C;;BC;;;;;;;;
12;5;3;3;1.655273;162;1;C;;BCC;;;;;;;;
12;5;3;4;7.511475;90;1;C;;BCCC;;;;;;;;
12;5;3;5;1.855469;-90;1;C;;BCCCC;;;;;;;;
12;5;3;6;1.423584;-90;1;D;;BCCCCD;;;;;;;;
12;5;3;7;1.654785;180;1;A;BCCCCDB;BCCCCDA;1;1;1;1;1;1;1;0
12;6;3;1;2.299805;-180;1;A;;A;;;;;;;;
12;6;3;2;1.155518;90;1;A;;AA;;;;;;;;
12;6;3;3;3.577881;-90;1;A;;AAA;;;;;;;;
12;6;3;4;1.977783;108;1;D;;AAAD;;;;;;;;
12;6;3;5;1.91626;162;1;A;;AAADA;;;;;;;;
12;6;3;6;1.366943;162;1;C;;AAADAC;;;;;;;;
12;6;3;7;4.055176;-144;1;C;AAADACC;AAADACC;0;1;1;1;1;1;1;1
12;7;3;1;3.365967;72;1;B;;B;;;;;;;;
12;7;3;2;4.300781;-90;1;C;;BC;;;;;;;;
12;7;3;3;4.066406;126;2;D;;BCD;;;;;;;;
12;7;3;4;3.556641;108;1;D;;BCDD;;;;;;;;
12;7;3;5;3.761963;162;1;D;;BCDDD;;;;;;;;
12;7;3;6;2.899658;-162;1;A;;BCDDDA;;;;;;;;
12;7;3;7;6.310303;126;2;B;BCDBADD;BCDDDAB;4;1;1;1;0;0;0;0
12;8;3;1;0.7341309;144;1;C;;C;;;;;;;;
12;8;3;2;1.17749;108;1;A;;CA;;;;;;;;
12;8;3;3;2.955078;108;1;B;;CAB;;;;;;;;
12;8;3;4;2.522461;162;1;B;;CABB;;;;;;;;
12;8;3;5;3.170654;90;1;B;;CABBB;;;;;;;;
12;8;3;6;4.155029;-108;3;B;;CABBBB;;;;;;;;
12;8;3;7;2.621826;162;2;B;CABBBBB;CABBBBB;0;1;1;1;1;1;1;1
12;9;3;1;5.088623;144;1;C;;C;;;;;;;;
12;9;3;2;3.221436;144;2;B;;CB;;;;;;;;
12;9;3;3;3.522217;108;1;A;;CBA;;;;;;;;
12;9;3;4;9.666748;108;2;B;;CBAB;;;;;;;;
12;9;3;5;1.256104;108;1;C;;CBABC;;;;;;;;
12;9;3;6;3.17749;-108;1;B;;CBABCB;;;;;;;;
12;9;3;7;1.476563;162;1;C;CBACBCB;CBABCBC;2;1;1;1;0;0;0;0
12;10;3;1;4.488281;126;1;B;;B;;;;;;;;
12;10;3;2;1.383057;90;1;C;;BC;;;;;;;;
12;10;3;3;1.176758;-108;1;A;;BCA;;;;;;;;
12;10;3;4;2.467041;-180;1;D;;BCAD;;;;;;;;
12;10;3;5;1.477783;90;1;C;;BCADC;;;;;;;;
12;10;3;6;3.612061;144;1;B;;BCADCB;;;;;;;;
12;10;3;7;0.5556641;36;1;A;BCABCBA;BCADCBA;1;1;1;1;0;1;1;1
